target,maxn,floor,month,R,return_yen,profit_yen,roi_pct,head_rate_pct,hit_rate_pct,avg_n,avg_comp_odds
11.0,8,4.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,8,4.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,8,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,8,4.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,8,4.5,2026-06,14,0.0,-140000.0,0.0,35.714285714285715,0.0,2.142857142857143,8.262130443472095
11.0,8,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,8,5.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,8,5.0,2026-06,13,0.0,-130000.0,0.0,30.76923076923077,0.0,2.1538461538461537,8.541403635480071
11.0,8,5.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,8,5.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,8,5.5,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,8,6.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,8,6.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,8,6.0,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,8,6.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,8,6.5,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,8,6.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0,2.1818181818181817,9.063547772559593
11.0,8,7.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,8,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,8,7.0,2026-06,10,0.0,-100000.0,0.0,30.0,0.0,2.2,9.289758145483422
11.0,8,7.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,8,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0,2.0,9.987031975049826
11.0,8,7.5,2026-06,8,0.0,-80000.0,0.0,25.0,0.0,2.25,9.813447681854276
11.0,8,8.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0,2.2,10.209783682286712
11.0,8,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0,2.0,10.737282470798142
11.0,8,8.0,2026-06,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.2857142857142856,10.091559255452506
11.0,10,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,10,3.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,10,3.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,10,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,10,3.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,10,3.5,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,10,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,10,4.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,10,4.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,10,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,10,4.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,10,4.5,2026-06,14,0.0,-140000.0,0.0,35.714285714285715,0.0,2.142857142857143,8.262130443472095
11.0,10,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,10,5.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,10,5.0,2026-06,13,0.0,-130000.0,0.0,30.76923076923077,0.0,2.1538461538461537,8.541403635480071
11.0,10,5.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,10,5.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,10,5.5,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,10,6.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,10,6.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,10,6.0,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,10,6.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,10,6.5,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,10,6.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0,2.1818181818181817,9.063547772559593
11.0,10,7.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,10,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,10,7.0,2026-06,10,0.0,-100000.0,0.0,30.0,0.0,2.2,9.289758145483422
11.0,10,7.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,10,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0,2.0,9.987031975049826
11.0,10,7.5,2026-06,8,0.0,-80000.0,0.0,25.0,0.0,2.25,9.813447681854276
11.0,10,8.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0,2.2,10.209783682286712
11.0,10,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0,2.0,10.737282470798142
11.0,10,8.0,2026-06,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.2857142857142856,10.091559255452506
11.0,12,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,12,3.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,12,3.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,12,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,12,3.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,12,3.5,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,12,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,12,4.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,12,4.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,12,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,12,4.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,12,4.5,2026-06,14,0.0,-140000.0,0.0,35.714285714285715,0.0,2.142857142857143,8.262130443472095
11.0,12,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,12,5.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,12,5.0,2026-06,13,0.0,-130000.0,0.0,30.76923076923077,0.0,2.1538461538461537,8.541403635480071
11.0,12,5.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,12,5.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,12,5.5,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,12,6.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,12,6.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,12,6.0,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,12,6.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,12,6.5,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,12,6.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0,2.1818181818181817,9.063547772559593
11.0,12,7.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,12,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,12,7.0,2026-06,10,0.0,-100000.0,0.0,30.0,0.0,2.2,9.289758145483422
11.0,12,7.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,12,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0,2.0,9.987031975049826
11.0,12,7.5,2026-06,8,0.0,-80000.0,0.0,25.0,0.0,2.25,9.813447681854276
11.0,12,8.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0,2.2,10.209783682286712
11.0,12,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0,2.0,10.737282470798142
11.0,12,8.0,2026-06,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.2857142857142856,10.091559255452506
11.0,16,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,16,3.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,16,3.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,16,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,16,3.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,16,3.5,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,16,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,16,4.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,16,4.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,16,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,16,4.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,16,4.5,2026-06,14,0.0,-140000.0,0.0,35.714285714285715,0.0,2.142857142857143,8.262130443472095
11.0,16,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,16,5.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,16,5.0,2026-06,13,0.0,-130000.0,0.0,30.76923076923077,0.0,2.1538461538461537,8.541403635480071
11.0,16,5.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,16,5.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,16,5.5,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,16,6.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,16,6.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,16,6.0,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,16,6.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,16,6.5,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,16,6.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0,2.1818181818181817,9.063547772559593
11.0,16,7.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,16,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,16,7.0,2026-06,10,0.0,-100000.0,0.0,30.0,0.0,2.2,9.289758145483422
11.0,16,7.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,16,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0,2.0,9.987031975049826
11.0,16,7.5,2026-06,8,0.0,-80000.0,0.0,25.0,0.0,2.25,9.813447681854276
11.0,16,8.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0,2.2,10.209783682286712
11.0,16,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0,2.0,10.737282470798142
11.0,16,8.0,2026-06,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.2857142857142856,10.091559255452506
11.0,20,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,20,3.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,20,3.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,20,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,20,3.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,20,3.5,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,20,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,20,4.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,20,4.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.0,20,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,20,4.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,20,4.5,2026-06,14,0.0,-140000.0,0.0,35.714285714285715,0.0,2.142857142857143,8.262130443472095
11.0,20,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.125,8.785875971260342
11.0,20,5.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,20,5.0,2026-06,13,0.0,-130000.0,0.0,30.76923076923077,0.0,2.1538461538461537,8.541403635480071
11.0,20,5.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,20,5.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.0,20,5.5,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,20,6.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,20,6.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,20,6.0,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.0,20,6.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.142857142857143,9.30975111001182
11.0,20,6.5,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,20,6.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0,2.1818181818181817,9.063547772559593
11.0,20,7.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,20,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.0,20,7.0,2026-06,10,0.0,-100000.0,0.0,30.0,0.0,2.2,9.289758145483422
11.0,20,7.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.1666666666666665,9.761973666578903
11.0,20,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0,2.0,9.987031975049826
11.0,20,7.5,2026-06,8,0.0,-80000.0,0.0,25.0,0.0,2.25,9.813447681854276
11.0,20,8.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0,2.2,10.209783682286712
11.0,20,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0,2.0,10.737282470798142
11.0,20,8.0,2026-06,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.2857142857142856,10.091559255452506
11.5,4,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,4,3.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,4,3.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.5,4,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,4,3.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,4,3.5,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.5,4,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,4,4.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,4,4.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.5,4,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,4,4.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,4,4.5,2026-06,14,0.0,-140000.0,0.0,35.714285714285715,0.0,2.142857142857143,8.262130443472095
11.5,4,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,4,5.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,4,5.0,2026-06,13,0.0,-130000.0,0.0,30.76923076923077,0.0,2.1538461538461537,8.541403635480071
11.5,4,5.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.0,9.95572639571923
11.5,4,5.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,4,5.5,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.5,4,6.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.0,9.95572639571923
11.5,4,6.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.5,4,6.0,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.5,4,6.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.0,9.95572639571923
11.5,4,6.5,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.5,4,6.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0,2.1818181818181817,9.063547772559593
11.5,4,7.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.0,10.515611499904217
11.5,4,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.5,4,7.0,2026-06,10,0.0,-100000.0,0.0,30.0,0.0,2.2,9.289758145483422
11.5,4,7.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.0,10.515611499904217
11.5,4,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0,2.0,9.987031975049826
11.5,4,7.5,2026-06,8,0.0,-80000.0,0.0,25.0,0.0,2.25,9.813447681854276
11.5,4,8.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0,2.0,11.114149082277086
11.5,4,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0,2.0,10.737282470798142
11.5,4,8.0,2026-06,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.2857142857142856,10.091559255452506
11.5,6,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,6,3.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,6,3.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.5,6,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,6,3.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,6,3.5,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.5,6,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,6,4.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,6,4.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.5,6,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,6,4.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,6,4.5,2026-06,14,0.0,-140000.0,0.0,35.714285714285715,0.0,2.142857142857143,8.262130443472095
11.5,6,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,6,5.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,6,5.0,2026-06,13,0.0,-130000.0,0.0,30.76923076923077,0.0,2.1538461538461537,8.541403635480071
11.5,6,5.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.0,9.95572639571923
11.5,6,5.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,6,5.5,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.5,6,6.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.0,9.95572639571923
11.5,6,6.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.5,6,6.0,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.5,6,6.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.0,9.95572639571923
11.5,6,6.5,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.5,6,6.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0,2.1818181818181817,9.063547772559593
11.5,6,7.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.0,10.515611499904217
11.5,6,7.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.5,6,7.0,2026-06,10,0.0,-100000.0,0.0,30.0,0.0,2.2,9.289758145483422
11.5,6,7.5,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.0,10.515611499904217
11.5,6,7.5,2026-05,4,77140.0,37140.0,192.85,50.0,25.0,2.0,9.987031975049826
11.5,6,7.5,2026-06,8,0.0,-80000.0,0.0,25.0,0.0,2.25,9.813447681854276
11.5,6,8.0,2026-04,5,0.0,-50000.0,0.0,20.0,0.0,2.0,11.114149082277086
11.5,6,8.0,2026-05,3,0.0,-30000.0,0.0,33.33333333333333,0.0,2.0,10.737282470798142
11.5,6,8.0,2026-06,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.2857142857142856,10.091559255452506
11.5,8,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,8,3.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,8,3.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.5,8,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,8,3.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,8,3.5,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.5,8,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,8,4.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,8,4.0,2026-06,15,0.0,-150000.0,0.0,33.33333333333333,0.0,2.1333333333333333,8.00615320791478
11.5,8,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,8,4.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,8,4.5,2026-06,14,0.0,-140000.0,0.0,35.714285714285715,0.0,2.142857142857143,8.262130443472095
11.5,8,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,2.0,9.351104346254328
11.5,8,5.0,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,8,5.0,2026-06,13,0.0,-130000.0,0.0,30.76923076923077,0.0,2.1538461538461537,8.541403635480071
11.5,8,5.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.0,9.95572639571923
11.5,8,5.5,2026-05,6,77140.0,17140.0,128.56666666666666,50.0,16.666666666666664,2.0,8.875183743314365
11.5,8,5.5,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.5,8,6.0,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.0,9.95572639571923
11.5,8,6.0,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.5,8,6.0,2026-06,12,0.0,-120000.0,0.0,25.0,0.0,2.1666666666666665,8.811867827325633
11.5,8,6.5,2026-04,7,0.0,-70000.0,0.0,14.285714285714285,0.0,2.0,9.95572639571923
11.5,8,6.5,2026-05,5,77140.0,27140.0,154.28,60.0,20.0,2.0,9.470768437182716
11.5,8,6.5,2026-06,11,0.0,-110000.0,0.0,27.27272727272727,0.0,2.1818181818181817,9.063547772559593
11.5,8,7.0,2026-04,6,0.0,-60000.0,0.0,16.666666666666664,0.0,2.0,10.515611499904217
